Diameter	Volume
0.375124	0.1676
0.411798	0.303305
0.452057	0.449162
0.496252	0.639904
0.544768	0.786871
0.598027	0.915557
0.656493	1.02307
0.720675	1.12063
0.791132	1.17593
0.868477	1.20109
0.953383	1.18986
1.04659	1.14902
1.14891	1.07276
1.26123	0.970797
1.38454	0.852124
1.5199	0.724891
1.66849	0.602757
1.83161	0.494266
2.01068	0.419612
2.20725	0.381407
2.42304	0.392547
2.65993	0.451244
2.91998	0.574635
3.20545	0.760096
3.51883	1.00774
3.86284	1.29365
4.24049	1.59979
4.65506	1.90939
5.11017	2.1974
5.60976	2.4464
6.1582	2.61486
6.76025	2.70827
7.42117	2.70804
8.14669	2.65194
8.94315	2.54468
9.81748	2.43959
10.7773	2.36254
11.8309	2.33413
12.9876	2.37878
14.2573	2.44067
15.6512	2.56138
17.1813	2.65345
18.861	2.78274
20.705	2.89523
22.7292	3.03965
24.9513	3.27888
27.3906	3.59348
30.0685	4.0455
33.0081	4.42924
36.2352	4.62722
39.7777	4.38673
43.6665	3.66052
47.9356	2.59049
52.622	1.38601
57.7666	0.511521
63.4141	0.0938102
69.6138	0.00712772
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

