Diameter	Volume
0.375124	0.241453
0.411798	0.434604
0.452057	0.643343
0.496252	0.917836
0.544768	1.13334
0.598027	1.32094
0.656493	1.48059
0.720675	1.62814
0.791132	1.72175
0.868477	1.77082
0.953383	1.7703
1.04659	1.72947
1.14891	1.64312
1.26123	1.51766
1.38454	1.36403
1.5199	1.19309
1.66849	1.0232
1.83161	0.862713
2.01068	0.732175
2.20725	0.634939
2.42304	0.58715
2.65993	0.588582
2.91998	0.653852
3.20545	0.776144
3.51883	0.951691
3.86284	1.15889
4.24049	1.38385
4.65506	1.61214
5.11017	1.81678
5.60976	1.97599
6.1582	2.05376
6.76025	2.06579
7.42117	2.00276
8.14669	1.90003
8.94315	1.75607
9.81748	1.62641
10.7773	1.53992
11.8309	1.52188
12.9876	1.58535
14.2573	1.67106
15.6512	1.8274
17.1813	1.98856
18.861	2.2421
20.705	2.49442
22.7292	2.7447
24.9513	2.9856
27.3906	3.19716
30.0685	3.52616
33.0081	3.88061
36.2352	4.29676
39.7777	4.53415
43.6665	4.41027
47.9356	3.81707
52.622	2.78849
57.7666	1.56076
63.4141	0.592479
69.6138	0.113033
76.4196	0.00868329
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

