Diameter	Volume
0.375124	0.198075
0.411798	0.358551
0.452057	0.530843
0.496252	0.754802
0.544768	0.926489
0.598027	1.07509
0.656493	1.19784
0.720675	1.30594
0.791132	1.363
0.868477	1.3818
0.953383	1.35666
1.04659	1.29435
1.14891	1.18959
1.26123	1.05381
1.38454	0.900724
1.5199	0.742073
1.66849	0.593277
1.83161	0.467858
2.01068	0.390311
2.20725	0.367875
2.42304	0.411972
2.65993	0.524723
2.91998	0.725715
3.20545	1.01705
3.51883	1.3948
3.86284	1.82736
4.24049	2.28429
4.65506	2.73868
5.11017	3.15993
5.60976	3.52057
6.1582	3.76908
6.76025	3.89256
7.42117	3.87914
8.14669	3.76837
8.94315	3.57873
9.81748	3.3606
10.7773	3.1532
11.8309	2.99237
12.9876	2.90129
14.2573	2.81943
15.6512	2.72925
17.1813	2.56785
18.861	2.42555
20.705	2.37028
22.7292	2.49118
24.9513	2.7945
27.3906	3.13729
30.0685	3.34809
33.0081	3.18811
36.2352	2.63571
39.7777	1.81094
43.6665	0.937187
47.9356	0.332032
52.622	0.0588767
57.7666	0.00430326
63.4141	0
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

