Diameter	Volume
0.375124	0.282445
0.411798	0.508905
0.452057	0.752972
0.496252	1.07211
0.544768	1.32101
0.598027	1.53559
0.656493	1.71526
0.720675	1.87646
0.791132	1.9725
0.868477	2.01341
0.953383	1.99291
1.04659	1.92043
1.14891	1.79354
1.26123	1.62016
1.38454	1.41415
1.5199	1.18934
1.66849	0.969433
1.83161	0.767941
2.01068	0.611122
2.20725	0.504413
2.42304	0.462418
2.65993	0.48561
2.91998	0.59323
3.20545	0.783382
3.51883	1.04778
3.86284	1.35478
4.24049	1.68314
4.65506	2.01352
5.11017	2.31214
5.60976	2.5452
6.1582	2.66512
6.76025	2.68064
7.42117	2.59302
8.14669	2.44913
8.94315	2.25553
9.81748	2.07263
10.7773	1.93809
11.8309	1.89447
12.9876	1.96124
14.2573	2.07543
15.6512	2.2369
17.1813	2.32851
18.861	2.40052
20.705	2.42108
22.7292	2.46994
24.9513	2.63662
27.3906	2.90842
30.0685	3.33557
33.0081	3.70166
36.2352	3.8718
39.7777	3.62684
43.6665	2.94695
47.9356	1.99712
52.622	1.01046
57.7666	0.344508
63.4141	0.058638
69.6138	0.0038658
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

