Diameter	Volume
0.375124	0.30249
0.411798	0.544211
0.452057	0.805388
0.496252	1.14768
0.544768	1.41553
0.598027	1.64642
0.656493	1.84102
0.720675	2.01748
0.791132	2.12534
0.868477	2.17414
0.953383	2.15811
1.04659	2.08782
1.14891	1.95924
1.26123	1.77948
1.38454	1.56227
1.5199	1.32233
1.66849	1.08344
1.83161	0.857721
2.01068	0.671033
2.20725	0.529307
2.42304	0.450553
2.65993	0.43419
2.91998	0.496938
3.20545	0.633764
3.51883	0.840532
3.86284	1.08979
4.24049	1.36505
4.65506	1.64751
5.11017	1.90547
5.60976	2.10914
6.1582	2.21528
6.76025	2.23818
7.42117	2.17483
8.14669	2.07057
8.94315	1.92475
9.81748	1.79712
10.7773	1.71782
11.8309	1.72164
12.9876	1.82584
14.2573	1.9663
15.6512	2.16355
17.1813	2.31068
18.861	2.4608
20.705	2.55495
22.7292	2.6384
24.9513	2.78659
27.3906	3.00224
30.0685	3.3799
33.0081	3.7609
36.2352	4.0517
39.7777	3.99296
43.6665	3.48597
47.9356	2.59707
52.622	1.46577
57.7666	0.573251
63.4141	0.110539
69.6138	0.00901071
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

