Diameter	Volume
0.375124	0.257449
0.411798	0.463468
0.452057	0.685965
0.496252	0.97838
0.544768	1.2081
0.598027	1.40803
0.656493	1.57794
0.720675	1.73445
0.791132	1.83371
0.868477	1.88555
0.953383	1.88408
1.04659	1.8391
1.14891	1.74569
1.26123	1.61086
1.38454	1.44558
1.5199	1.26161
1.66849	1.07845
1.83161	0.905491
2.01068	0.764501
2.20725	0.659126
2.42304	0.605817
2.65993	0.60416
2.91998	0.670431
3.20545	0.797725
3.51883	0.981739
3.86284	1.19797
4.24049	1.43226
4.65506	1.6693
5.11017	1.88152
5.60976	2.04485
6.1582	2.11965
6.76025	2.12202
7.42117	2.04537
8.14669	1.93126
8.94315	1.77743
9.81748	1.64009
10.7773	1.54731
11.8309	1.52796
12.9876	1.60109
14.2573	1.70635
15.6512	1.88383
17.1813	2.04783
18.861	2.26916
20.705	2.4666
22.7292	2.65843
24.9513	2.87865
27.3906	3.12191
30.0685	3.51138
33.0081	3.92141
36.2352	4.31919
39.7777	4.43966
43.6665	4.13035
47.9356	3.36218
52.622	2.25885
57.7666	1.1476
63.4141	0.382293
69.6138	0.0648647
76.4196	0.00396709
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

