Diameter	Volume
0.375124	0.237374
0.411798	0.427168
0.452057	0.632158
0.496252	0.901441
0.544768	1.11184
0.598027	1.29374
0.656493	1.44709
0.720675	1.58755
0.791132	1.67341
0.868477	1.71339
0.953383	1.70265
1.04659	1.65064
1.14891	1.55223
1.26123	1.4134
1.38454	1.24575
1.5199	1.06062
1.66849	0.876959
1.83161	0.703808
2.01068	0.562535
2.20725	0.457014
2.42304	0.403436
2.65993	0.401744
2.91998	0.466461
3.20545	0.592324
3.51883	0.776689
3.86284	0.99896
4.24049	1.24568
4.65506	1.5015
5.11017	1.73724
5.60976	1.92961
6.1582	2.04327
6.76025	2.09333
7.42117	2.06969
8.14669	2.00368
8.94315	1.89348
9.81748	1.79783
10.7773	1.75065
11.8309	1.78074
12.9876	1.89352
14.2573	2.0225
15.6512	2.20314
17.1813	2.36925
18.861	2.61333
20.705	2.85296
22.7292	3.09413
24.9513	3.31919
27.3906	3.48752
30.0685	3.72505
33.0081	3.93791
36.2352	4.18187
39.7777	4.27129
43.6665	4.06991
47.9356	3.49968
52.622	2.57174
57.7666	1.46117
63.4141	0.568744
69.6138	0.111068
76.4196	0.00893128
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

