Diameter	Volume
0.375124	0.349552
0.411798	0.627353
0.452057	0.927718
0.496252	1.32263
0.544768	1.63418
0.598027	1.90166
0.656493	2.12812
0.720675	2.33502
0.791132	2.46719
0.868477	2.52986
0.953383	2.51929
1.04659	2.44796
1.14891	2.31367
1.26123	2.11904
1.38454	1.88044
1.5199	1.6138
1.66849	1.34733
1.83161	1.09139
2.01068	0.87002
2.20725	0.688596
2.42304	0.569204
2.65993	0.515013
2.91998	0.537622
3.20545	0.625817
3.51883	0.77114
3.86284	0.954287
4.24049	1.16078
4.65506	1.37383
5.11017	1.5577
5.60976	1.68417
6.1582	1.72096
6.76025	1.69215
7.42117	1.60004
8.14669	1.4776
8.94315	1.32408
9.81748	1.19812
10.7773	1.12685
11.8309	1.13421
12.9876	1.21162
14.2573	1.28178
15.6512	1.38687
17.1813	1.47847
18.861	1.68867
20.705	1.9431
22.7292	2.23271
24.9513	2.50035
27.3906	2.66479
30.0685	2.86065
33.0081	3.05345
36.2352	3.38051
39.7777	3.74513
43.6665	4.02146
47.9356	4.01024
52.622	3.53408
57.7666	2.65605
63.4141	1.50668
69.6138	0.584266
76.4196	0.111961
83.8907	0.00877874
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

