Diameter	Volume
0.375124	0.148268
0.411798	0.268544
0.452057	0.397767
0.496252	0.566622
0.544768	0.695228
0.598027	0.807442
0.656493	0.900103
0.720675	0.983859
0.791132	1.02778
0.868477	1.04432
0.953383	1.0275
1.04659	0.984181
1.14891	0.907546
1.26123	0.807677
1.38454	0.693283
1.5199	0.57209
1.66849	0.456764
1.83161	0.355304
2.01068	0.287374
2.20725	0.254272
2.42304	0.268198
2.65993	0.326932
2.91998	0.447971
3.20545	0.628453
3.51883	0.870499
3.86284	1.1513
4.24049	1.45405
4.65506	1.76226
5.11017	2.05156
5.60976	2.30805
6.1582	2.49225
6.76025	2.61151
7.42117	2.64291
8.14669	2.6201
8.94315	2.546
9.81748	2.47325
10.7773	2.42793
11.8309	2.42339
12.9876	2.48308
14.2573	2.5481
15.6512	2.6726
17.1813	2.78154
18.861	2.9482
20.705	3.11076
22.7292	3.29739
24.9513	3.55224
27.3906	3.85445
30.0685	4.28016
33.0081	4.65413
36.2352	4.88889
39.7777	4.71596
43.6665	4.0551
47.9356	2.99099
52.622	1.67929
57.7666	0.657185
63.4141	0.126901
69.6138	0.0104798
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

