Diameter	Volume
0.375124	0.228124
0.411798	0.410702
0.452057	0.607449
0.496252	0.86616
0.544768	1.06813
0.598027	1.24285
0.656493	1.38947
0.720675	1.52385
0.791132	1.60552
0.868477	1.64337
0.953383	1.63198
1.04659	1.58107
1.14891	1.48566
1.26123	1.35196
1.38454	1.19111
1.5199	1.01351
1.66849	0.838108
1.83161	0.673272
2.01068	0.540291
2.20725	0.441025
2.42304	0.391942
2.65993	0.39195
2.91998	0.456065
3.20545	0.577533
3.51883	0.754482
3.86284	0.966286
4.24049	1.19988
4.65506	1.44113
5.11017	1.66215
5.60976	1.84213
6.1582	1.94469
6.76025	1.98754
7.42117	1.95705
8.14669	1.88379
8.94315	1.76171
9.81748	1.64869
10.7773	1.57548
11.8309	1.56539
12.9876	1.62439
14.2573	1.67518
15.6512	1.77822
17.1813	1.88245
18.861	2.12288
20.705	2.41615
22.7292	2.74649
24.9513	3.0536
27.3906	3.24783
30.0685	3.47644
33.0081	3.69744
36.2352	4.05868
39.7777	4.43738
43.6665	4.68711
47.9356	4.58537
52.622	3.95371
57.7666	2.8957
63.4141	1.59804
69.6138	0.600861
76.4196	0.112154
83.8907	0.00844957
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

