Diameter	Volume
0.375124	0.25423
0.411798	0.458357
0.452057	0.677876
0.496252	0.965091
0.544768	1.18872
0.598027	1.38162
0.656493	1.54232
0.720675	1.68653
0.791132	1.77166
0.868477	1.80745
0.953383	1.78722
1.04659	1.72058
1.14891	1.60536
1.26123	1.449
1.38454	1.2638
1.5199	1.06234
1.66849	0.866945
1.83161	0.689217
2.01068	0.553172
2.20725	0.461886
2.42304	0.429199
2.65993	0.454808
2.91998	0.557352
3.20545	0.733129
3.51883	0.973584
3.86284	1.24913
4.24049	1.54212
4.65506	1.83756
5.11017	2.10419
5.60976	2.31225
6.1582	2.41804
6.76025	2.43685
7.42117	2.37002
8.14669	2.26131
8.94315	2.10833
9.81748	1.96676
10.7773	1.87132
11.8309	1.86849
12.9876	1.97998
14.2573	2.14035
15.6512	2.35053
17.1813	2.48669
18.861	2.61493
20.705	2.70089
22.7292	2.83785
24.9513	3.11052
27.3906	3.48757
30.0685	3.99949
33.0081	4.38049
36.2352	4.47817
39.7777	4.0792
43.6665	3.20666
47.9356	2.08336
52.622	1.00264
57.7666	0.319173
63.4141	0.0507338
69.6138	0.00293408
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

