Diameter	Volume
0.375124	0.180212
0.411798	0.325158
0.452057	0.481189
0.496252	0.68553
0.544768	0.842388
0.598027	0.977541
0.656493	1.08914
0.720675	1.18993
0.791132	1.2448
0.868477	1.26421
0.953383	1.24301
1.04659	1.1895
1.14891	1.0978
1.26123	0.976243
1.38454	0.835237
1.5199	0.684132
1.66849	0.538856
1.83161	0.408088
2.01068	0.312714
2.20725	0.254165
2.42304	0.244836
2.65993	0.282251
2.91998	0.38353
3.20545	0.545389
3.51883	0.767668
3.86284	1.02632
4.24049	1.30611
4.65506	1.59091
5.11017	1.85438
5.60976	2.07819
6.1582	2.22543
6.76025	2.30884
7.42117	2.31062
8.14669	2.26266
8.94315	2.16393
9.81748	2.07243
10.7773	2.01929
11.8309	2.02572
12.9876	2.10394
14.2573	2.19032
15.6512	2.34154
17.1813	2.49768
18.861	2.75519
20.705	3.02081
22.7292	3.28726
24.9513	3.53456
27.3906	3.72618
30.0685	4.00587
33.0081	4.28283
36.2352	4.60845
39.7777	4.75652
43.6665	4.55656
47.9356	3.90593
52.622	2.83567
57.7666	1.58119
63.4141	0.598415
69.6138	0.11399
76.4196	0.00873561
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

