Diameter	Volume
0.375124	0.162278
0.411798	0.293451
0.452057	0.434128
0.496252	0.617872
0.544768	0.758936
0.598027	0.881075
0.656493	0.98192
0.720675	1.07238
0.791132	1.12162
0.868477	1.13997
0.953383	1.12305
1.04659	1.07825
1.14891	1.00061
1.26123	0.899076
1.38454	0.785531
1.5199	0.669832
1.66849	0.565006
1.83161	0.480258
2.01068	0.43565
2.20725	0.436623
2.42304	0.494689
2.65993	0.610948
2.91998	0.800706
3.20545	1.06274
3.51883	1.39204
3.86284	1.76339
4.24049	2.15251
4.65506	2.54114
5.11017	2.90293
5.60976	3.21593
6.1582	3.43563
6.76025	3.56078
7.42117	3.58397
8.14669	3.53784
8.94315	3.42406
9.81748	3.27965
10.7773	3.14129
11.8309	3.05369
12.9876	3.03747
14.2573	3.01795
15.6512	2.97293
17.1813	2.85226
18.861	2.79966
20.705	2.90212
22.7292	3.24546
24.9513	3.75708
27.3906	4.16042
30.0685	4.18172
33.0081	3.61475
36.2352	2.58929
39.7777	1.38714
43.6665	0.49517
47.9356	0.0890619
52.622	0.00606382
57.7666	0
63.4141	0
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

