Diameter	Volume
0.375124	0.211979
0.411798	0.382705
0.452057	0.566482
0.496252	0.807874
0.544768	0.997831
0.598027	1.16517
0.656493	1.30789
0.720675	1.43962
0.791132	1.52437
0.868477	1.57265
0.953383	1.57774
1.04659	1.54699
1.14891	1.47655
1.26123	1.37368
1.38454	1.24727
1.5199	1.1058
1.66849	0.965861
1.83161	0.835733
2.01068	0.735807
2.20725	0.668971
2.42304	0.64929
2.65993	0.676745
2.91998	0.768055
3.20545	0.919205
3.51883	1.12518
3.86284	1.36283
4.24049	1.61638
4.65506	1.87329
5.11017	2.10784
5.60976	2.29766
6.1582	2.40129
6.76025	2.42975
7.42117	2.3766
8.14669	2.28279
8.94315	2.14704
9.81748	2.01831
10.7773	1.92274
11.8309	1.89831
12.9876	1.97148
14.2573	2.08728
15.6512	2.26347
17.1813	2.39048
18.861	2.53755
20.705	2.66334
22.7292	2.85666
24.9513	3.19376
27.3906	3.63753
30.0685	4.20506
33.0081	4.60739
36.2352	4.67101
39.7777	4.18605
43.6665	3.20265
47.9356	1.97702
52.622	0.883117
57.7666	0.246698
63.4141	0.0338323
69.6138	0.0013521
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

