Diameter	Volume
0.375124	0.150828
0.411798	0.273347
0.452057	0.404917
0.496252	0.575828
0.544768	0.705599
0.598027	0.818026
0.656493	0.910336
0.720675	0.991645
0.791132	1.03222
0.868477	1.04383
0.953383	1.02154
1.04659	0.970981
1.14891	0.887316
1.26123	0.780467
1.38454	0.661264
1.5199	0.538177
1.66849	0.424891
1.83161	0.33065
2.01068	0.275289
2.20725	0.261986
2.42304	0.302432
2.65993	0.397126
2.91998	0.563066
3.20545	0.798904
3.51883	1.10363
3.86284	1.45227
4.24049	1.82234
4.65506	2.1937
5.11017	2.5406
5.60976	2.84568
6.1582	3.06745
6.76025	3.20323
7.42117	3.23388
8.14669	3.19597
8.94315	3.10001
9.81748	2.99585
10.7773	2.90691
11.8309	2.85624
12.9876	2.86643
14.2573	2.88976
15.6512	2.94774
17.1813	2.9516
18.861	2.96713
20.705	2.97687
22.7292	3.06879
24.9513	3.30776
27.3906	3.64478
30.0685	4.05999
33.0081	4.28347
36.2352	4.16465
39.7777	3.56602
43.6665	2.58337
47.9356	1.43336
52.622	0.53945
57.7666	0.102633
63.4141	0.00775534
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

