Diameter	Volume
0.375124	0.197209
0.411798	0.355925
0.452057	0.526743
0.496252	0.751127
0.544768	0.926742
0.598027	1.08053
0.656493	1.21054
0.720675	1.33007
0.791132	1.40424
0.868477	1.44275
0.953383	1.4392
1.04659	1.40141
1.14891	1.32465
1.26123	1.21555
1.38454	1.08268
1.5199	0.935209
1.66849	0.788715
1.83161	0.651475
2.01068	0.543087
2.20725	0.466984
2.42304	0.437099
2.65993	0.453963
2.91998	0.533483
3.20545	0.672857
3.51883	0.869527
3.86284	1.10385
4.24049	1.3625
4.65506	1.63315
5.11017	1.88996
5.60976	2.11205
6.1582	2.26185
6.76025	2.35048
7.42117	2.37013
8.14669	2.355
8.94315	2.30073
9.81748	2.25345
10.7773	2.24145
11.8309	2.30281
12.9876	2.45631
14.2573	2.63961
15.6512	2.85102
17.1813	2.98878
18.861	3.13238
20.705	3.27056
22.7292	3.50732
24.9513	3.88584
27.3906	4.32712
30.0685	4.76276
33.0081	4.88439
36.2352	4.56311
39.7777	3.72371
43.6665	2.54581
47.9356	1.32908
52.622	0.464447
57.7666	0.0830041
63.4141	0.00559516
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

