Diameter	Volume
0.375124	0.124702
0.411798	0.22619
0.452057	0.335096
0.496252	0.476499
0.544768	0.582364
0.598027	0.673594
0.656493	0.747227
0.720675	0.811619
0.791132	0.839922
0.868477	0.843372
0.953383	0.817235
1.04659	0.766943
1.14891	0.687293
1.26123	0.587438
1.38454	0.476878
1.5199	0.362339
1.66849	0.257263
1.83161	0.169925
2.01068	0.11958
2.20725	0.104507
2.42304	0.134506
2.65993	0.211796
2.91998	0.356275
3.20545	0.563993
3.51883	0.835958
3.86284	1.14996
4.24049	1.4886
4.65506	1.83478
5.11017	2.16421
5.60976	2.46501
6.1582	2.70022
6.76025	2.87285
7.42117	2.958
8.14669	2.98755
8.94315	2.96605
9.81748	2.94295
10.7773	2.93685
11.8309	2.96221
12.9876	3.03795
14.2573	3.11313
15.6512	3.22746
17.1813	3.29303
18.861	3.3811
20.705	3.44896
22.7292	3.5692
24.9513	3.81031
27.3906	4.1312
30.0685	4.55187
33.0081	4.80796
36.2352	4.7455
39.7777	4.177
43.6665	3.15313
47.9356	1.91583
52.622	0.838335
57.7666	0.225709
63.4141	0.029546
69.6138	0.00103328
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

