Diameter	Volume
0.375124	0.210371
0.411798	0.378913
0.452057	0.56016
0.496252	0.798727
0.544768	0.984783
0.598027	1.14583
0.656493	1.28034
0.720675	1.40376
0.791132	1.4782
0.868477	1.51237
0.953383	1.50037
1.04659	1.45205
1.14891	1.36242
1.26123	1.23756
1.38454	1.08758
1.5199	0.922215
1.66849	0.75926
1.83161	0.606483
2.01068	0.484386
2.20725	0.393654
2.42304	0.350177
2.65993	0.352314
2.91998	0.415514
3.20545	0.532641
3.51883	0.702466
3.86284	0.90467
4.24049	1.12775
4.65506	1.35893
5.11017	1.57158
5.60976	1.74631
6.1582	1.84703
6.76025	1.89364
7.42117	1.87223
8.14669	1.81211
8.94315	1.70265
9.81748	1.59896
10.7773	1.53217
11.8309	1.52651
12.9876	1.58981
14.2573	1.63687
15.6512	1.72737
17.1813	1.81133
18.861	2.04005
20.705	2.34531
22.7292	2.7204
24.9513	3.08887
27.3906	3.3269
30.0685	3.54902
33.0081	3.713
36.2352	4.0053
39.7777	4.36252
43.6665	4.70554
47.9356	4.82349
52.622	4.46541
57.7666	3.61486
63.4141	2.40467
69.6138	1.19892
76.4196	0.393839
83.8907	0.0654041
92.0923	0.00403199
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

