Diameter	Volume
0.375124	0.310574
0.411798	0.558248
0.452057	0.825709
0.496252	1.17637
0.544768	1.45121
0.598027	1.687
0.656493	1.88514
0.720675	2.06421
0.791132	2.17392
0.868477	2.22156
0.953383	2.2023
1.04659	2.12719
1.14891	1.99382
1.26123	1.8078
1.38454	1.58415
1.5199	1.3385
1.66849	1.09647
1.83161	0.871241
2.01068	0.688496
2.20725	0.55464
2.42304	0.487026
2.65993	0.487236
2.91998	0.572143
3.20545	0.736777
3.51883	0.973029
3.86284	1.25168
4.24049	1.55321
4.65506	1.85638
5.11017	2.12505
5.60976	2.32409
6.1582	2.40981
6.76025	2.39589
7.42117	2.28462
8.14669	2.12033
8.94315	1.91009
9.81748	1.71875
10.7773	1.58459
11.8309	1.54162
12.9876	1.59794
14.2573	1.68569
15.6512	1.82318
17.1813	1.92848
18.861	2.07611
20.705	2.20783
22.7292	2.35037
24.9513	2.52612
27.3906	2.71388
30.0685	3.01687
33.0081	3.32687
36.2352	3.64498
39.7777	3.77001
43.6665	3.5735
47.9356	3.00765
52.622	2.13192
57.7666	1.15837
63.4141	0.424872
69.6138	0.0787476
76.4196	0.00575049
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

