Diameter	Volume
0.375124	0.21802
0.411798	0.393432
0.452057	0.582665
0.496252	0.831319
0.544768	1.02609
0.598027	1.19739
0.656493	1.34344
0.720675	1.47877
0.791132	1.56405
0.868477	1.61141
0.953383	1.61411
1.04659	1.58051
1.14891	1.50394
1.26123	1.39342
1.38454	1.25814
1.5199	1.10782
1.66849	0.957921
1.83161	0.817374
2.01068	0.707445
2.20725	0.631774
2.42304	0.605637
2.65993	0.627549
2.91998	0.71449
3.20545	0.861573
3.51883	1.06736
3.86284	1.30746
4.24049	1.56566
4.65506	1.82607
5.11017	2.06298
5.60976	2.25577
6.1582	2.36235
6.76025	2.3934
7.42117	2.33602
8.14669	2.23135
8.94315	2.08166
9.81748	1.94153
10.7773	1.8393
11.8309	1.79825
12.9876	1.84363
14.2573	1.91726
15.6512	2.06457
17.1813	2.20449
18.861	2.40341
20.705	2.59296
22.7292	2.79433
24.9513	3.04905
27.3906	3.3449
30.0685	3.77068
33.0081	4.17397
36.2352	4.4763
39.7777	4.4098
43.6665	3.87157
47.9356	2.9144
52.622	1.66702
57.7666	0.663466
63.4141	0.129856
69.6138	0.0108767
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

