Diameter	Volume
0.375124	0.252192
0.411798	0.453424
0.452057	0.670122
0.496252	0.95514
0.544768	1.17945
0.598027	1.37266
0.656493	1.535
0.720675	1.68314
0.791132	1.77637
0.868477	1.8199
0.953383	1.80898
1.04659	1.75383
1.14891	1.65261
1.26123	1.50772
1.38454	1.33111
1.5199	1.13446
1.66849	0.939502
1.83161	0.754079
2.01068	0.598408
2.20725	0.474603
2.42304	0.400008
2.65993	0.376388
2.91998	0.416355
3.20545	0.511012
3.51883	0.653742
3.86284	0.827409
4.24049	1.02163
4.65506	1.22408
5.11017	1.40474
5.60976	1.53917
6.1582	1.59699
6.76025	1.6009
7.42117	1.55006
8.14669	1.46939
8.94315	1.34785
9.81748	1.23615
10.7773	1.16674
11.8309	1.17135
12.9876	1.2474
14.2573	1.30574
15.6512	1.36868
17.1813	1.38273
18.861	1.50813
20.705	1.7173
22.7292	2.0659
24.9513	2.48478
27.3906	2.82769
30.0685	3.11551
33.0081	3.23422
36.2352	3.37996
39.7777	3.57429
43.6665	3.90745
47.9356	4.35219
52.622	4.68642
57.7666	4.70578
63.4141	4.17694
69.6138	3.14823
76.4196	1.79881
83.8907	0.699118
92.0923	0.135474
101.096	0.0106174
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

