Diameter	Volume
0.375124	0.186434
0.411798	0.335638
0.452057	0.496421
0.496252	0.708866
0.544768	0.875402
0.598027	1.02066
0.656493	1.14335
0.720675	1.258
0.791132	1.3301
0.868477	1.36767
0.953383	1.36513
1.04659	1.33157
1.14891	1.261
1.26123	1.15846
1.38454	1.03199
1.5199	0.889874
1.66849	0.747306
1.83161	0.610698
2.01068	0.498269
2.20725	0.411013
2.42304	0.36526
2.65993	0.360911
2.91998	0.412743
3.20545	0.514398
3.51883	0.665957
3.86284	0.851254
4.24049	1.06136
4.65506	1.28564
5.11017	1.49791
5.60976	1.67999
6.1582	1.79828
6.76025	1.87296
7.42117	1.88928
8.14669	1.87346
8.94315	1.81394
9.81748	1.76494
10.7773	1.75849
11.8309	1.82225
12.9876	1.96198
14.2573	2.09955
15.6512	2.28288
17.1813	2.45828
18.861	2.75786
20.705	3.1068
22.7292	3.49746
24.9513	3.86179
27.3906	4.08903
30.0685	4.27745
33.0081	4.35132
36.2352	4.43453
39.7777	4.43666
43.6665	4.2836
47.9356	3.87327
52.622	3.12396
57.7666	2.1619
63.4141	1.13708
69.6138	0.408807
76.4196	0.0736537
83.8907	0.00527371
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

