Diameter	Volume
0.375124	0.216741
0.411798	0.391177
0.452057	0.579102
0.496252	0.825591
0.544768	1.01743
0.598027	1.18492
0.656493	1.32604
0.720675	1.45532
0.791132	1.53332
0.868477	1.57195
0.953383	1.56435
1.04659	1.51933
1.14891	1.43107
1.26123	1.30839
1.38454	1.16075
1.5199	0.998164
1.66849	0.837508
1.83161	0.687397
2.01068	0.568959
2.20725	0.484327
2.42304	0.448556
2.65993	0.459153
2.91998	0.532605
3.20545	0.663259
3.51883	0.849844
3.86284	1.0692
4.24049	1.30811
4.65506	1.55328
5.11017	1.77988
5.60976	1.96936
6.1582	2.08271
6.76025	2.1355
7.42117	2.11495
8.14669	2.06063
8.94315	1.96759
9.81748	1.88869
10.7773	1.8479
11.8309	1.87142
12.9876	1.98314
14.2573	2.12229
15.6512	2.33057
17.1813	2.50796
18.861	2.72105
20.705	2.89661
22.7292	3.07876
24.9513	3.33715
27.3906	3.66698
30.0685	4.16239
33.0081	4.62362
36.2352	4.9344
39.7777	4.79654
43.6665	4.11975
47.9356	3.01359
52.622	1.66936
57.7666	0.640295
63.4141	0.121407
69.6138	0.00968191
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

