Diameter	Volume
0.375124	0.145395
0.411798	0.263569
0.452057	0.390334
0.496252	0.555361
0.544768	0.680636
0.598027	0.789534
0.656493	0.878875
0.720675	0.958266
0.791132	0.998231
0.868477	1.01091
0.953383	0.990823
1.04659	0.944084
1.14891	0.865274
1.26123	0.764612
1.38454	0.651968
1.5199	0.535235
1.66849	0.427528
1.83161	0.337403
2.01068	0.284363
2.20725	0.270494
2.42304	0.307801
2.65993	0.395386
2.91998	0.55039
3.20545	0.77018
3.51883	1.05465
3.86284	1.3787
4.24049	1.72161
4.65506	2.06491
5.11017	2.38357
5.60976	2.66156
6.1582	2.85708
6.76025	2.97208
7.42117	2.98578
8.14669	2.93493
8.94315	2.82718
9.81748	2.71454
10.7773	2.6226
11.8309	2.57112
12.9876	2.58615
14.2573	2.61564
15.6512	2.70056
17.1813	2.75756
18.861	2.85505
20.705	2.94869
22.7292	3.09435
24.9513	3.35072
27.3906	3.68511
30.0685	4.135
33.0081	4.47635
36.2352	4.58444
39.7777	4.23706
43.6665	3.42668
47.9356	2.33411
52.622	1.19694
57.7666	0.419875
63.4141	0.0735364
69.6138	0.00519476
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

