Diameter	Volume
0.375124	0.224281
0.411798	0.4037
0.452057	0.597342
0.496252	0.851926
0.544768	1.05079
0.598027	1.22293
0.656493	1.36794
0.720675	1.50112
0.791132	1.58259
0.868477	1.62097
0.953383	1.61135
1.04659	1.56308
1.14891	1.47089
1.26123	1.34068
1.38454	1.18336
1.5199	1.00957
1.66849	0.837375
1.83161	0.675147
2.01068	0.543492
2.20725	0.4454
2.42304	0.39676
2.65993	0.397403
2.91998	0.461846
3.20545	0.58442
3.51883	0.762703
3.86284	0.977053
4.24049	1.21495
4.65506	1.46237
5.11017	1.69092
5.60976	1.87881
6.1582	1.99147
6.76025	2.04542
7.42117	2.02972
8.14669	1.97381
8.94315	1.87312
9.81748	1.78481
10.7773	1.74281
11.8309	1.77603
12.9876	1.88955
14.2573	2.01277
15.6512	2.18341
17.1813	2.33956
18.861	2.58789
20.705	2.8512
22.7292	3.13289
24.9513	3.3979
27.3906	3.58026
30.0685	3.79744
33.0081	3.96421
36.2352	4.16744
39.7777	4.26095
43.6665	4.12968
47.9356	3.67444
52.622	2.85176
57.7666	1.83822
63.4141	0.877392
69.6138	0.270702
76.4196	0.0418416
83.8907	0.00214052
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

