Diameter	Volume
0.375124	0.208443
0.411798	0.376224
0.452057	0.556878
0.496252	0.794358
0.544768	0.981144
0.598027	1.14562
0.656493	1.28587
0.720675	1.41569
0.791132	1.49911
0.868477	1.54656
0.953383	1.55145
1.04659	1.52149
1.14891	1.45226
1.26123	1.35089
1.38454	1.22614
1.5199	1.08661
1.66849	0.948381
1.83161	0.819413
2.01068	0.719669
2.20725	0.651933
2.42304	0.630408
2.65993	0.654964
2.91998	0.741872
3.20545	0.886797
3.51883	1.08534
3.86284	1.31525
4.24049	1.56147
4.65506	1.81196
5.11017	2.04128
5.60976	2.22793
6.1582	2.33166
6.76025	2.36481
7.42117	2.32037
8.14669	2.23751
8.94315	2.11345
9.81748	1.99645
10.7773	1.91365
11.8309	1.90273
12.9876	1.98898
14.2573	2.11584
15.6512	2.3027
17.1813	2.44873
18.861	2.63011
20.705	2.80457
22.7292	3.04956
24.9513	3.41864
27.3906	3.85817
30.0685	4.37265
33.0081	4.68909
36.2352	4.66447
39.7777	4.12395
43.6665	3.13286
47.9356	1.94381
52.622	0.882965
57.7666	0.257777
63.4141	0.0373258
69.6138	0.00176272
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

