Diameter	Volume
0.375124	0.18016
0.411798	0.32528
0.452057	0.481738
0.496252	0.687743
0.544768	0.848149
0.598027	0.989372
0.656493	1.10906
0.720675	1.22071
0.791132	1.28922
0.868477	1.32627
0.953383	1.32514
1.04659	1.29408
1.14891	1.22549
1.26123	1.12772
1.38454	1.00798
1.5199	0.874335
1.66849	0.740053
1.83161	0.612023
2.01068	0.509207
2.20725	0.433069
2.42304	0.399007
2.65993	0.404584
2.91998	0.46578
3.20545	0.577236
3.51883	0.741236
3.86284	0.938905
4.24049	1.15972
4.65506	1.3919
5.11017	1.61194
5.60976	1.80518
6.1582	1.935
6.76025	2.01774
7.42117	2.03457
8.14669	2.01948
8.94315	1.96645
9.81748	1.92858
10.7773	1.93143
11.8309	1.99432
12.9876	2.1378
14.2573	2.29812
15.6512	2.52878
17.1813	2.7477
18.861	3.02946
20.705	3.28871
22.7292	3.5382
24.9513	3.8121
27.3906	4.09718
30.0685	4.4965
33.0081	4.85247
36.2352	5.09414
39.7777	4.94095
43.6665	4.29202
47.9356	3.20851
52.622	1.82743
57.7666	0.726121
63.4141	0.142001
69.6138	0.0119227
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

