Diameter	Volume
0.375124	0.166787
0.411798	0.301005
0.452057	0.445507
0.496252	0.636105
0.544768	0.785247
0.598027	0.916724
0.656493	1.02845
0.720675	1.13318
0.791132	1.1994
0.868477	1.23709
0.953383	1.24049
1.04659	1.21732
1.14891	1.16171
1.26123	1.08047
1.38454	0.981052
1.5199	0.870157
1.66849	0.760876
1.83161	0.658658
2.01068	0.58105
2.20725	0.528143
2.42304	0.514243
2.65993	0.536982
2.91998	0.611168
3.20545	0.730212
3.51883	0.894057
3.86284	1.08383
4.24049	1.28766
4.65506	1.49543
5.11017	1.68488
5.60976	1.84141
6.1582	1.92905
6.76025	1.96508
7.42117	1.93192
8.14669	1.86117
8.94315	1.74515
9.81748	1.6345
10.7773	1.55473
11.8309	1.52631
12.9876	1.57149
14.2573	1.62814
15.6512	1.7664
17.1813	1.92567
18.861	2.22317
20.705	2.5617
22.7292	2.95072
24.9513	3.37052
27.3906	3.78041
30.0685	4.32106
33.0081	4.85171
36.2352	5.39765
39.7777	5.66386
43.6665	5.45154
47.9356	4.66568
52.622	3.37659
57.7666	1.87839
63.4141	0.711717
69.6138	0.135865
76.4196	0.010511
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

