Diameter	Volume
0.375124	0.189941
0.411798	0.342834
0.452057	0.507516
0.496252	0.724223
0.544768	0.893625
0.598027	1.04251
0.656493	1.16866
0.720675	1.28568
0.791132	1.35845
0.868477	1.39772
0.953383	1.39666
1.04659	1.36332
1.14891	1.29158
1.26123	1.18898
1.38454	1.06307
1.5199	0.922074
1.66849	0.780706
1.83161	0.646403
2.01068	0.538606
2.20725	0.459076
2.42304	0.423034
2.65993	0.429206
2.91998	0.494088
3.20545	0.612956
3.51883	0.786044
3.86284	0.993642
4.24049	1.22453
4.65506	1.46697
5.11017	1.69631
5.60976	1.89487
6.1582	2.02479
6.76025	2.10136
7.42117	2.10977
8.14669	2.0859
8.94315	2.02378
9.81748	1.97617
10.7773	1.96842
11.8309	2.02762
12.9876	2.17392
14.2573	2.34444
15.6512	2.57722
17.1813	2.77654
18.861	3.01603
20.705	3.22521
22.7292	3.44798
24.9513	3.73654
27.3906	4.06599
30.0685	4.507
33.0081	4.84969
36.2352	4.98891
39.7777	4.67602
43.6665	3.87297
47.9356	2.73185
52.622	1.46096
57.7666	0.540595
63.4141	0.0994383
69.6138	0.00760722
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

