Diameter	Volume
0.375124	0.288499
0.411798	0.518756
0.452057	0.767596
0.496252	1.09404
0.544768	1.34958
0.598027	1.5695
0.656493	1.7548
0.720675	1.92322
0.791132	2.02632
0.868477	2.07247
0.953383	2.0568
1.04659	1.98979
1.14891	1.86718
1.26123	1.69504
1.38454	1.48713
1.5199	1.25756
1.66849	1.02925
1.83161	0.813473
2.01068	0.63455
2.20725	0.49846
2.42304	0.423244
2.65993	0.409004
2.91998	0.470597
3.20545	0.602734
3.51883	0.801815
3.86284	1.0437
4.24049	1.31225
4.65506	1.58852
5.11017	1.84034
5.60976	2.03965
6.1582	2.14742
6.76025	2.17763
7.42117	2.12451
8.14669	2.02628
8.94315	1.88496
9.81748	1.76155
10.7773	1.68827
11.8309	1.69383
12.9876	1.78509
14.2573	1.89686
15.6512	2.06043
17.1813	2.2014
18.861	2.39809
20.705	2.57684
22.7292	2.74977
24.9513	2.92742
27.3906	3.08844
30.0685	3.35016
33.0081	3.61374
36.2352	3.89102
39.7777	3.97757
43.6665	3.73935
47.9356	3.12431
52.622	2.19546
57.7666	1.18153
63.4141	0.428055
69.6138	0.0785063
76.4196	0.00562816
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

