Diameter	Volume
0.375124	0.146086
0.411798	0.264685
0.452057	0.392143
0.496252	0.557773
0.544768	0.683491
0.598027	0.792377
0.656493	0.881899
0.720675	0.961033
0.791132	1.00065
0.868477	1.01217
0.953383	0.991047
1.04659	0.943053
1.14891	0.863036
1.26123	0.760597
1.38454	0.646276
1.5199	0.528864
1.66849	0.421027
1.83161	0.331558
2.01068	0.279251
2.20725	0.267927
2.42304	0.308878
2.65993	0.402681
2.91998	0.564965
3.20545	0.794522
3.51883	1.09024
3.86284	1.42876
4.24049	1.78858
4.65506	2.15058
5.11017	2.49023
5.60976	2.79116
6.1582	3.01428
6.76025	3.157
7.42117	3.20288
8.14669	3.18632
8.94315	3.11658
9.81748	3.0382
10.7773	2.97482
11.8309	2.95077
12.9876	2.98825
14.2573	3.0401
15.6512	3.11314
17.1813	3.12245
18.861	3.13229
20.705	3.14556
22.7292	3.26445
24.9513	3.53666
27.3906	3.89653
30.0685	4.26505
33.0081	4.35327
36.2352	4.03445
39.7777	3.24621
43.6665	2.16492
47.9356	1.09275
52.622	0.362255
57.7666	0.0615723
63.4141	0.00371205
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

