Diameter	Volume
0.375124	0.294931
0.411798	0.530927
0.452057	0.785509
0.496252	1.11896
0.544768	1.37951
0.598027	1.60408
0.656493	1.79259
0.720675	1.96284
0.791132	2.06564
0.868477	2.11099
0.953383	2.09257
1.04659	2.02101
1.14891	1.89254
1.26123	1.71531
1.38454	1.50305
1.5199	1.27056
1.66849	1.0413
1.83161	0.828628
2.01068	0.658969
2.20725	0.538031
2.42304	0.482107
2.65993	0.490549
2.91998	0.582249
3.20545	0.75304
3.51883	0.997381
3.86284	1.28324
4.24049	1.59094
4.65506	1.8995
5.11017	2.17642
5.60976	2.38915
6.1582	2.4899
6.76025	2.49029
7.42117	2.38801
8.14669	2.23239
8.94315	2.02758
9.81748	1.83732
10.7773	1.69769
11.8309	1.64426
12.9876	1.69808
14.2573	1.79348
15.6512	1.95241
17.1813	2.07483
18.861	2.21642
20.705	2.3231
22.7292	2.43143
24.9513	2.60278
27.3906	2.83325
30.0685	3.21277
33.0081	3.60113
36.2352	3.92493
39.7777	3.93372
43.6665	3.51762
47.9356	2.70476
52.622	1.62616
57.7666	0.702657
63.4141	0.170203
69.6138	0.0199465
76.4196	0.000335336
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

