Diameter	Volume
0.375124	0.171946
0.411798	0.311365
0.452057	0.460738
0.496252	0.654639
0.544768	0.802342
0.598027	0.929337
0.656493	1.03268
0.720675	1.12236
0.791132	1.16643
0.868477	1.17605
0.953383	1.1456
1.04659	1.0815
1.14891	0.97964
1.26123	0.850255
1.38454	0.705312
1.5199	0.555494
1.66849	0.415846
1.83161	0.300011
2.01068	0.230208
2.20725	0.210297
2.42304	0.249304
2.65993	0.350943
2.91998	0.536397
3.20545	0.80746
3.51883	1.15987
3.86284	1.56287
4.24049	1.99071
4.65506	2.41966
5.11017	2.82049
5.60976	3.1676
6.1582	3.41468
6.76025	3.55298
7.42117	3.57079
8.14669	3.5061
8.94315	3.37471
9.81748	3.22823
10.7773	3.10298
11.8309	3.03308
12.9876	3.03816
14.2573	3.06282
15.6512	3.08686
17.1813	3.02603
18.861	2.94711
20.705	2.88801
22.7292	2.96455
24.9513	3.21258
27.3906	3.55169
30.0685	3.85671
33.0081	3.84331
36.2352	3.41722
39.7777	2.58567
43.6665	1.5353
47.9356	0.656205
52.622	0.157948
57.7666	0.018611
63.4141	0.000307962
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

