Diameter	Volume
0.375124	0.323594
0.411798	0.581086
0.452057	0.859286
0.496252	1.22528
0.544768	1.51397
0.598027	1.76253
0.656493	1.97301
0.720675	2.16593
0.791132	2.28934
0.868477	2.3492
0.953383	2.34114
1.04659	2.27722
1.14891	2.1544
1.26123	1.97572
1.38454	1.75602
1.5199	1.50998
1.66849	1.26337
1.83161	1.02568
2.01068	0.819982
2.20725	0.650565
2.42304	0.538878
2.65993	0.487281
2.91998	0.507842
3.20545	0.589098
3.51883	0.724269
3.86284	0.894937
4.24049	1.08851
4.65506	1.28943
5.11017	1.46449
5.60976	1.58805
6.1582	1.62852
6.76025	1.61079
7.42117	1.53341
8.14669	1.427
8.94315	1.28612
9.81748	1.1685
10.7773	1.10232
11.8309	1.11148
12.9876	1.18924
14.2573	1.25097
15.6512	1.34109
17.1813	1.41464
18.861	1.61919
20.705	1.89109
22.7292	2.22722
24.9513	2.55169
27.3906	2.75485
30.0685	2.94715
33.0081	3.09705
36.2352	3.38051
39.7777	3.74485
43.6665	4.11724
47.9356	4.30286
52.622	4.05809
57.7666	3.34895
63.4141	2.278
69.6138	1.16282
76.4196	0.39302
83.8907	0.0669518
92.0923	0.00431008
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

