Diameter	Volume
0.375124	0.158955
0.411798	0.287939
0.452057	0.426278
0.496252	0.606088
0.544768	0.742019
0.598027	0.859027
0.656493	0.953909
0.720675	1.03684
0.791132	1.07567
0.868477	1.08277
0.953383	1.05234
1.04659	0.990905
1.14891	0.892498
1.26123	0.768242
1.38454	0.629233
1.5199	0.484457
1.66849	0.348486
1.83161	0.234031
2.01068	0.164559
2.20725	0.140398
2.42304	0.170415
2.65993	0.257136
2.91998	0.424305
3.20545	0.671329
3.51883	0.997985
3.86284	1.37422
4.24049	1.77685
4.65506	2.18242
5.11017	2.56258
5.60976	2.89665
6.1582	3.13868
6.76025	3.28452
7.42117	3.31091
8.14669	3.25374
8.94315	3.12643
9.81748	2.98836
10.7773	2.87283
11.8309	2.79802
12.9876	2.78302
14.2573	2.77008
15.6512	2.79707
17.1813	2.7994
18.861	2.84992
20.705	2.91613
22.7292	3.02943
24.9513	3.21488
27.3906	3.42688
30.0685	3.70052
33.0081	3.887
36.2352	3.93772
39.7777	3.68235
43.6665	3.09271
47.9356	2.24785
52.622	1.2519
57.7666	0.488941
63.4141	0.0943604
69.6138	0.00782288
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

