Diameter	Volume
0.375124	0.163925
0.411798	0.296738
0.452057	0.43946
0.496252	0.625207
0.544768	0.767278
0.598027	0.890471
0.656493	0.992346
0.720675	1.08283
0.791132	1.13069
0.868477	1.14733
0.953383	1.12785
1.04659	1.07849
1.14891	0.994354
1.26123	0.885148
1.38454	0.761917
1.5199	0.634297
1.66849	0.515836
1.83161	0.416372
2.01068	0.355923
2.20725	0.339424
2.42304	0.378212
2.65993	0.472958
2.91998	0.639848
3.20545	0.878306
3.51883	1.18551
3.86284	1.53592
4.24049	1.90662
4.65506	2.27743
5.11017	2.62213
5.60976	2.92041
6.1582	3.13075
6.76025	3.24996
7.42117	3.26553
8.14669	3.21386
8.94315	3.1058
9.81748	2.98815
10.7773	2.89028
11.8309	2.84236
12.9876	2.86599
14.2573	2.91053
15.6512	2.97342
17.1813	2.97151
18.861	2.97062
20.705	2.98233
22.7292	3.10499
24.9513	3.37468
27.3906	3.71534
30.0685	4.03749
33.0081	4.07092
36.2352	3.714
39.7777	2.93623
43.6665	1.91749
47.9356	0.946489
52.622	0.304707
57.7666	0.0504327
63.4141	0.00287553
69.6138	0
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

