Diameter	Volume
0.375124	0.188364
0.411798	0.340096
0.452057	0.503488
0.496252	0.718095
0.544768	0.88566
0.598027	1.03264
0.656493	1.15698
0.720675	1.27149
0.791132	1.34199
0.868477	1.37875
0.953383	1.37551
1.04659	1.33958
1.14891	1.2659
1.26123	1.16146
1.38454	1.03465
1.5199	0.893523
1.66849	0.753391
1.83161	0.621733
2.01068	0.518002
2.20725	0.444561
2.42304	0.415839
2.65993	0.431316
2.91998	0.506741
3.20545	0.638773
3.51883	0.82636
3.86284	1.05051
4.24049	1.29835
4.65506	1.55829
5.11017	1.80536
5.60976	2.02142
6.1582	2.16928
6.76025	2.26135
7.42117	2.28487
8.14669	2.27442
8.94315	2.22521
9.81748	2.18612
10.7773	2.18101
11.8309	2.24228
12.9876	2.38884
14.2573	2.56159
15.6512	2.78241
17.1813	2.95014
18.861	3.14278
20.705	3.31315
22.7292	3.53843
24.9513	3.87326
27.3906	4.26147
30.0685	4.71012
33.0081	4.943
36.2352	4.81788
39.7777	4.17541
43.6665	3.09678
47.9356	1.83774
52.622	0.779819
57.7666	0.198813
63.4141	0.0243019
69.6138	0.000675709
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

