Diameter	Volume
0.375124	0.236009
0.411798	0.425582
0.452057	0.629644
0.496252	0.897237
0.544768	1.10635
0.598027	1.28813
0.656493	1.44094
0.720675	1.58
0.791132	1.66499
0.868477	1.70598
0.953383	1.69613
1.04659	1.64447
1.14891	1.54753
1.26123	1.41247
1.38454	1.24956
1.5199	1.06952
1.66849	0.892152
1.83161	0.726921
2.01068	0.595736
2.20725	0.500895
2.42304	0.457461
2.65993	0.46489
2.91998	0.540377
3.20545	0.678837
3.51883	0.875212
3.86284	1.10536
4.24049	1.35569
4.65506	1.61357
5.11017	1.85121
5.60976	2.04461
6.1582	2.1534
6.76025	2.19397
7.42117	2.16127
8.14669	2.0958
8.94315	1.99139
9.81748	1.90082
10.7773	1.85103
11.8309	1.88018
12.9876	2.00943
14.2573	2.17497
15.6512	2.39406
17.1813	2.54866
18.861	2.70896
20.705	2.82558
22.7292	2.9819
24.9513	3.26435
27.3906	3.6505
30.0685	4.19378
33.0081	4.63258
36.2352	4.81281
39.7777	4.47952
43.6665	3.62123
47.9356	2.44537
52.622	1.23426
57.7666	0.420487
63.4141	0.0715222
69.6138	0.00472831
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

