Diameter	Volume
0.375124	0.162006
0.411798	0.292428
0.452057	0.433006
0.496252	0.618376
0.544768	0.763229
0.598027	0.891109
0.656493	1.00007
0.720675	1.10245
0.791132	1.1671
0.868477	1.20429
0.953383	1.20864
1.04659	1.18756
1.14891	1.13482
1.26123	1.05741
1.38454	0.962846
1.5199	0.857537
1.66849	0.753935
1.83161	0.657129
2.01068	0.584381
2.20725	0.535726
2.42304	0.525281
2.65993	0.550328
2.91998	0.625207
3.20545	0.743277
3.51883	0.904797
3.86284	1.09143
4.24049	1.29137
4.65506	1.49469
5.11017	1.67953
5.60976	1.83255
6.1582	1.9188
6.76025	1.95535
7.42117	1.92364
8.14669	1.85445
8.94315	1.74092
9.81748	1.63353
10.7773	1.55761
11.8309	1.53103
12.9876	1.57559
14.2573	1.63009
15.6512	1.76713
17.1813	1.92686
18.861	2.22257
20.705	2.55169
22.7292	2.9184
24.9513	3.30655
27.3906	3.68607
30.0685	4.21585
33.0081	4.76779
36.2352	5.37436
39.7777	5.72448
43.6665	5.59211
47.9356	4.8491
52.622	3.55027
57.7666	1.99367
63.4141	0.761818
69.6138	0.146328
76.4196	0.0114128
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

