Diameter	Volume
0.375124	0.17769
0.411798	0.320301
0.452057	0.47361
0.496252	0.676011
0.544768	0.833927
0.598027	0.971812
0.656493	1.08757
0.720675	1.19549
0.791132	1.26193
0.868477	1.29604
0.953383	1.29188
1.04659	1.25868
1.14891	1.19061
1.26123	1.09383
1.38454	0.976389
1.5199	0.845968
1.66849	0.717469
1.83161	0.596599
2.01068	0.501386
2.20725	0.430866
2.42304	0.400257
2.65993	0.407509
2.91998	0.467594
3.20545	0.572532
3.51883	0.721866
3.86284	0.897797
4.24049	1.09092
4.65506	1.29247
5.11017	1.47868
5.60976	1.63445
6.1582	1.72534
6.76025	1.77452
7.42117	1.76583
8.14669	1.72713
8.94315	1.64319
9.81748	1.56442
10.7773	1.51999
11.8309	1.53415
12.9876	1.62144
14.2573	1.70068
15.6512	1.83846
17.1813	1.98229
18.861	2.28438
20.705	2.66424
22.7292	3.1114
24.9513	3.55015
27.3906	3.85937
30.0685	4.16053
33.0081	4.3876
36.2352	4.69411
39.7777	4.97192
43.6665	5.1053
47.9356	4.89852
52.622	4.18654
57.7666	3.06988
63.4141	1.70855
69.6138	0.654001
76.4196	0.124221
83.8907	0.00971587
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

