Diameter	Volume
0.375124	0.233781
0.411798	0.420772
0.452057	0.622048
0.496252	0.886909
0.544768	1.094
0.598027	1.27292
0.656493	1.42272
0.720675	1.55999
0.791132	1.64385
0.868477	1.68255
0.953383	1.67035
1.04659	1.61774
1.14891	1.52018
1.26123	1.38333
1.38454	1.21833
1.5199	1.03617
1.66849	0.85648
1.83161	0.687789
2.01068	0.551419
2.20725	0.448844
2.42304	0.396667
2.65993	0.394097
2.91998	0.456419
3.20545	0.575818
3.51883	0.74894
3.86284	0.954416
4.24049	1.17991
4.65506	1.41193
5.11017	1.62176
5.60976	1.78733
6.1582	1.87267
6.76025	1.89926
7.42117	1.85742
8.14669	1.77811
8.94315	1.65215
9.81748	1.53656
10.7773	1.46451
11.8309	1.46386
12.9876	1.54026
14.2573	1.60891
15.6512	1.72033
17.1813	1.82102
18.861	2.05646
20.705	2.35961
22.7292	2.72448
24.9513	3.07843
27.3906	3.30155
30.0685	3.50329
33.0081	3.63989
36.2352	3.88256
39.7777	4.1721
43.6665	4.43195
47.9356	4.47393
52.622	4.07873
57.7666	3.24532
63.4141	2.10255
69.6138	1.01185
76.4196	0.313245
83.8907	0.0489052
92.0923	0.00261642
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

