Diameter	Volume
0.375124	0.202408
0.411798	0.365353
0.452057	0.540716
0.496252	0.771362
0.544768	0.952441
0.598027	1.1118
0.656493	1.24728
0.720675	1.37276
0.791132	1.45259
0.868477	1.49736
0.953383	1.50022
1.04659	1.4692
1.14891	1.39938
1.26123	1.29819
1.38454	1.17396
1.5199	1.03524
1.66849	0.8977
1.83161	0.769236
2.01068	0.669709
2.20725	0.601408
2.42304	0.578753
2.65993	0.60105
2.91998	0.684991
3.20545	0.825816
3.51883	1.02033
3.86284	1.24606
4.24049	1.48872
4.65506	1.73621
5.11017	1.96327
5.60976	2.14917
6.1582	2.25339
6.76025	2.28969
7.42117	2.24886
8.14669	2.17017
8.94315	2.04996
9.81748	1.93853
10.7773	1.86332
11.8309	1.85876
12.9876	1.95054
14.2573	2.08008
15.6512	2.27664
17.1813	2.44345
18.861	2.6575
20.705	2.86369
22.7292	3.12209
24.9513	3.48101
27.3906	3.89663
30.0685	4.40167
33.0081	4.7524
36.2352	4.82531
39.7777	4.40788
43.6665	3.51544
47.9356	2.35749
52.622	1.1889
57.7666	0.408783
63.4141	0.0703152
69.6138	0.00481151
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

