Diameter	Volume
0.375124	0.166165
0.411798	0.300826
0.452057	0.445164
0.496252	0.632777
0.544768	0.775288
0.598027	0.897756
0.656493	0.997159
0.720675	1.08376
0.791132	1.12552
0.868477	1.13388
0.953383	1.10308
1.04659	1.03957
1.14891	0.938668
1.26123	0.810711
1.38454	0.667118
1.5199	0.51725
1.66849	0.376703
1.83161	0.258705
2.01068	0.18647
2.20725	0.161147
2.42304	0.191492
2.65993	0.280548
2.91998	0.451921
3.20545	0.706282
3.51883	1.04108
3.86284	1.42541
4.24049	1.83559
4.65506	2.24883
5.11017	2.63557
5.60976	2.97221
6.1582	3.21249
6.76025	3.35209
7.42117	3.37264
8.14669	3.31159
8.94315	3.18257
9.81748	3.04476
10.7773	2.93296
11.8309	2.87396
12.9876	2.88425
14.2573	2.90564
15.6512	2.95594
17.1813	2.95756
18.861	2.98108
20.705	3.00793
22.7292	3.09486
24.9513	3.27544
27.3906	3.49032
30.0685	3.73859
33.0081	3.83293
36.2352	3.70435
39.7777	3.2431
43.6665	2.49561
47.9356	1.62505
52.622	0.799633
57.7666	0.26942
63.4141	0.0455164
69.6138	0.0030608
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

