Diameter	Volume
0.375124	0.2749
0.411798	0.494148
0.452057	0.730564
0.496252	1.04137
0.544768	1.28614
0.598027	1.49704
0.656493	1.67485
0.720675	1.83716
0.791132	1.93978
0.868477	1.98828
0.953383	1.97797
1.04659	1.91944
1.14891	1.81045
1.26123	1.6536
1.38454	1.46183
1.5199	1.24803
1.66849	1.03497
1.83161	0.831396
2.01068	0.658666
2.20725	0.520307
2.42304	0.434634
2.65993	0.404039
2.91998	0.440931
3.20545	0.536335
3.51883	0.683183
3.86284	0.863919
4.24049	1.06708
4.65506	1.27877
5.11017	1.46743
5.60976	1.60705
6.1582	1.66677
6.76025	1.66858
7.42117	1.61279
8.14669	1.52493
8.94315	1.39615
9.81748	1.27852
10.7773	1.20661
11.8309	1.21266
12.9876	1.29337
14.2573	1.36052
15.6512	1.43021
17.1813	1.44842
18.861	1.56669
20.705	1.76323
22.7292	2.09147
24.9513	2.48964
27.3906	2.8178
30.0685	3.08973
33.0081	3.19036
36.2352	3.2951
39.7777	3.42192
43.6665	3.65568
47.9356	3.97699
52.622	4.19413
57.7666	4.14182
63.4141	3.62458
69.6138	2.69557
76.4196	1.52031
83.8907	0.581538
92.0923	0.111186
101.096	0.00848459
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

