Diameter	Volume
0.375124	0.175837
0.411798	0.318438
0.452057	0.471588
0.496252	0.670213
0.544768	0.821306
0.598027	0.951464
0.656493	1.05802
0.720675	1.15065
0.791132	1.19621
0.868477	1.20681
0.953383	1.17722
1.04659	1.113
1.14891	1.00967
1.26123	0.878077
1.38454	0.730939
1.5199	0.578054
1.66849	0.43522
1.83161	0.315652
2.01068	0.242829
2.20725	0.220402
2.42304	0.258689
2.65993	0.360708
2.91998	0.547864
3.20545	0.821734
3.51883	1.17993
3.86284	1.59218
4.24049	2.03105
4.65506	2.47099
5.11017	2.88201
5.60976	3.23996
6.1582	3.49707
6.76025	3.6423
7.42117	3.65622
8.14669	3.57709
8.94315	3.4243
9.81748	3.25582
10.7773	3.10344
11.8309	2.99249
12.9876	2.94064
14.2573	2.89824
15.6512	2.87947
17.1813	2.80631
18.861	2.74357
20.705	2.68541
22.7292	2.70389
24.9513	2.84954
27.3906	3.06925
30.0685	3.35082
33.0081	3.48631
36.2352	3.37138
39.7777	2.90178
43.6665	2.13868
47.9356	1.25443
52.622	0.522495
57.7666	0.127405
63.4141	0.0146249
69.6138	0.00031059
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

