Diameter	Volume
0.375124	0.146457
0.411798	0.265544
0.452057	0.393265
0.496252	0.559435
0.544768	0.685816
0.598027	0.795793
0.656493	0.88621
0.720675	0.966405
0.791132	1.00732
0.868477	1.02091
0.953383	1.00173
1.04659	0.95553
1.14891	0.87751
1.26123	0.777585
1.38454	0.665717
1.5199	0.549607
1.66849	0.442666
1.83161	0.35324
2.01068	0.300818
2.20725	0.287721
2.42304	0.326048
2.65993	0.414863
2.91998	0.570942
3.20545	0.79189
3.51883	1.07722
3.86284	1.40206
4.24049	1.74534
4.65506	2.08884
5.11017	2.40778
5.60976	2.68611
6.1582	2.88204
6.76025	2.99676
7.42117	3.01022
8.14669	2.96049
8.94315	2.85532
9.81748	2.74557
10.7773	2.65368
11.8309	2.60165
12.9876	2.61645
14.2573	2.64913
15.6512	2.73587
17.1813	2.78332
18.861	2.85785
20.705	2.91978
22.7292	3.04564
24.9513	3.31238
27.3906	3.68806
30.0685	4.19748
33.0081	4.57254
36.2352	4.64618
39.7777	4.19878
43.6665	3.25905
47.9356	2.06672
52.622	0.96056
57.7666	0.288842
63.4141	0.0431387
69.6138	0.00217876
76.4196	0
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

