Diameter	Volume
0.375124	0.128956
0.411798	0.233436
0.452057	0.345704
0.496252	0.491906
0.544768	0.601482
0.598027	0.695388
0.656493	0.77109
0.720675	0.837833
0.791132	0.867362
0.868477	0.870496
0.953383	0.842902
1.04659	0.790835
1.14891	0.708075
1.26123	0.603843
1.38454	0.488113
1.5199	0.367956
1.66849	0.256712
1.83161	0.16372
2.01068	0.10944
2.20725	0.0914734
2.42304	0.118389
2.65993	0.193298
2.91998	0.338075
3.20545	0.548496
3.51883	0.82474
3.86284	1.14297
4.24049	1.48609
4.65506	1.83542
5.11017	2.16506
5.60976	2.46027
6.1582	2.68344
6.76025	2.83847
7.42117	2.90037
8.14669	2.89655
8.94315	2.83143
9.81748	2.75989
10.7773	2.71197
11.8309	2.70052
12.9876	2.73753
14.2573	2.76208
15.6512	2.82734
17.1813	2.8812
18.861	3.01702
20.705	3.17457
22.7292	3.36325
24.9513	3.57208
27.3906	3.74679
30.0685	3.9791
33.0081	4.1617
36.2352	4.32907
39.7777	4.30327
43.6665	3.97584
47.9356	3.30154
52.622	2.33073
57.7666	1.2702
63.4141	0.469916
69.6138	0.0880363
76.4196	0.0065621
83.8907	0
92.0923	0
101.096	0
110.979	0
121.829	0
133.74	0
146.815	0
161.168	0
176.925	0
194.222	0
213.21	0
234.054	0
256.936	0
282.056	0
309.631	0
339.902	0
373.132	0
409.611	0
449.657	0
493.617	0
541.876	0
594.852	0
653.008	0
716.849	0
786.932	0
863.866	0
948.322	0
1041.03	0
1142.81	0
1254.54	0
1377.19	0
1511.83	0
1659.63	0
1821.88	0
2000	

